"Nachname","Vorname","Stimmen","BFS-Nr.","Gemeindenamen","Bisher","Gewählt","Wahlkreis-Nr.","Wahlkreis","Kandidaten-Nr."
"Cuhsmann","Andreas Günther","25","180","Weisslingen","0","0","13","KR 2019 - Wahlkreis XIII, Pfäffikon","13_901"
"Cuhsmann","Andreas Günther","27","181","Wila","0","0","13","KR 2019 - Wahlkreis XIII, Pfäffikon","13_901"
"Cuhsmann","Andreas Günther","24","182","Wildberg","0","0","13","KR 2019 - Wahlkreis XIII, Pfäffikon","13_901"
"Cuhsmann","Andreas Günther","156","296","Illnau-Effretikon","0","0","13","KR 2019 - Wahlkreis XIII, Pfäffikon","13_901"
"Cuhsmann","Andreas Günther","18","297","Bauma","0","0","13","KR 2019 - Wahlkreis XIII, Pfäffikon","13_901"
"Custer","Rocco","2341","40261","Zürich, Kreis 6","0","0","4","KR 2019 - Wahlkreis IV, Stadt Zürich 6+10","4_204"
"Custer","Rocco","2872","70261","Zürich, Kreis 10","0","0","4","KR 2019 - Wahlkreis IV, Stadt Zürich 6+10","4_204"
"Dahinden","Luca","2788","20261","Zürich, Kreis 3","0","0","2","KR 2019 - Wahlkreis II, Stadt Zürich 3+9","2_209"
"Dahinden","Luca","2321","60261","Zürich, Kreis 9","0","0","2","KR 2019 - Wahlkreis II, Stadt Zürich 3+9","2_209"
"Dähler","Zeno","62","10230","Winterthur Altstadt","0","0","14","KR 2019 - Wahlkreis XIV, Stadt Winterthur","14_1003"
"Dähler","Zeno","105","20230","Winterthur O'Winterthur","0","0","14","KR 2019 - Wahlkreis XIV, Stadt Winterthur","14_1003"
"Dähler","Zeno","150","30230","Winterthur Seen","0","0","14","KR 2019 - Wahlkreis XIV, Stadt Winterthur","14_1003"
"Dähler","Zeno","35","40230","Winterthur Töss","0","0","14","KR 2019 - Wahlkreis XIV, Stadt Winterthur","14_1003"
"Dähler","Zeno","23","50230","Winterthur Veltheim","0","0","14","KR 2019 - Wahlkreis XIV, Stadt Winterthur","14_1003"
"Dähler","Zeno","53","60230","Winterthur Wülflingen","0","0","14","KR 2019 - Wahlkreis XIV, Stadt Winterthur","14_1003"
"Dähler","Zeno","45","70230","Winterthur Mattenbach","0","0","14","KR 2019 - Wahlkreis XIV, Stadt Winterthur","14_1003"
"Dalcher","Pierre","150","241","Aesch","1","1","7","KR 2019 - Wahlkreis VII, Dietikon","7_102"
"Dalcher","Pierre","420","242","Birmensdorf","1","1","7","KR 2019 - Wahlkreis VII, Dietikon","7_102"
"Dalcher","Pierre","864","243","Dietikon","1","1","7","KR 2019 - Wahlkreis VII, Dietikon","7_102"
"Dalcher","Pierre","256","244","Geroldswil","1","1","7","KR 2019 - Wahlkreis VII, Dietikon","7_102"
"Dalcher","Pierre","301","245","Oberengstringen","1","1","7","KR 2019 - Wahlkreis VII, Dietikon","7_102"
"Dalcher","Pierre","216","246","Oetwil an der Limmat","1","1","7","KR 2019 - Wahlkreis VII, Dietikon","7_102"
"Dalcher","Pierre","556","247","Schlieren","1","1","7","KR 2019 - Wahlkreis VII, Dietikon","7_102"
"Dalcher","Pierre","343","248","Uitikon","1","1","7","KR 2019 - Wahlkreis VII, Dietikon","7_102"
"Dalcher","Pierre","246","249","Unterengstringen","1","1","7","KR 2019 - Wahlkreis VII, Dietikon","7_102"
"Dalcher","Pierre","486","250","Urdorf","1","1","7","KR 2019 - Wahlkreis VII, Dietikon","7_102"
"Dalcher","Pierre","326","251","Weiningen","1","1","7","KR 2019 - Wahlkreis VII, Dietikon","7_102"
"Daneshgar","Golrang","185","151","Erlenbach","0","0","10","KR 2019 - Wahlkreis X, Meilen","10_403"
"Daneshgar","Golrang","198","152","Herrliberg","0","0","10","KR 2019 - Wahlkreis X, Meilen","10_403"
"Daneshgar","Golrang","259","153","Hombrechtikon","0","0","10","KR 2019 - Wahlkreis X, Meilen","10_403"
"Daneshgar","Golrang","454","154","Küsnacht","0","0","10","KR 2019 - Wahlkreis X, Meilen","10_403"
"Daneshgar","Golrang","578","155","Männedorf","0","0","10","KR 2019 - Wahlkreis X, Meilen","10_403"
"Daneshgar","Golrang","464","156","Meilen","0","0","10","KR 2019 - Wahlkreis X, Meilen","10_403"
"Daneshgar","Golrang","81","157","Oetwil am See","0","0","10","KR 2019 - Wahlkreis X, Meilen","10_403"
"Daneshgar","Golrang","593","158","Stäfa","0","0","10","KR 2019 - Wahlkreis X, Meilen","10_403"
"Daneshgar","Golrang","227","159","Uetikon am See","0","0","10","KR 2019 - Wahlkreis X, Meilen","10_403"
"Daneshgar","Golrang","196","160","Zumikon","0","0","10","KR 2019 - Wahlkreis X, Meilen","10_403"
"Daneshgar","Golrang","493","161","Zollikon","0","0","10","KR 2019 - Wahlkreis X, Meilen","10_403"
"Danner","Johanna","112","10261","Zürich, Kreis 1+2","0","0","1","KR 2019 - Wahlkreis I, Stadt Zürich 1+2","1_704"
"Danner","Ernst","620","80261","Zürich, Kreis 11","0","0","6","KR 2019 - Wahlkreis VI, Stadt Zürich 11+12","6_701"
"Danner","Ernst","229","90261","Zürich, Kreis 12","0","0","6","KR 2019 - Wahlkreis VI, Stadt Zürich 11+12","6_701"
"Danner-Winzeler","Ursula","59","30261","Zürich, Kreis 4+5","0","0","3","KR 2019 - Wahlkreis III, Stadt Zürich 4+5","3_702"
"Dasen","Christiane","626","191","Dübendorf","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_412"
"Dasen","Christiane","232","192","Egg","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_412"
"Dasen","Christiane","215","193","Fällanden","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_412"
"Dasen","Christiane","171","194","Greifensee","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_412"
"Dasen","Christiane","305","195","Maur","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_412"
"Dasen","Christiane","106","196","Mönchaltorf","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_412"
"Dasen","Christiane","178","197","Schwerzenbach","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_412"
"Dasen","Christiane","1008","198","Uster","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_412"
"Dasen","Christiane","354","199","Volketswil","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_412"
"Dasen","Christiane","152","200","Wangen-Brüttisellen","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_412"
"Dätwyler","Cornelia","424","131","Adliswil","0","0","9","KR 2019 - Wahlkreis IX, Horgen","9_309"
"Dätwyler","Cornelia","579","135","Kilchberg","0","0","9","KR 2019 - Wahlkreis IX, Horgen","9_309"
"Dätwyler","Cornelia","273","136","Langnau am Albis","0","0","9","KR 2019 - Wahlkreis IX, Horgen","9_309"
"Dätwyler","Cornelia","283","137","Oberrieden","0","0","9","KR 2019 - Wahlkreis IX, Horgen","9_309"
"Dätwyler","Cornelia","463","138","Richterswil","0","0","9","KR 2019 - Wahlkreis IX, Horgen","9_309"
"Dätwyler","Cornelia","330","139","Rüschlikon","0","0","9","KR 2019 - Wahlkreis IX, Horgen","9_309"
"Dätwyler","Cornelia","795","141","Thalwil","0","0","9","KR 2019 - Wahlkreis IX, Horgen","9_309"
"Dätwyler","Cornelia","936","293","Wädenswil","0","0","9","KR 2019 - Wahlkreis IX, Horgen","9_309"
"Dätwyler","Cornelia","812","295","Horgen","0","0","9","KR 2019 - Wahlkreis IX, Horgen","9_309"
"Daurù","Andreas","2042","10230","Winterthur Altstadt","1","1","14","KR 2019 - Wahlkreis XIV, Stadt Winterthur","14_201"
"Daurù","Andreas","1301","20230","Winterthur O'Winterthur","1","1","14","KR 2019 - Wahlkreis XIV, Stadt Winterthur","14_201"
"Daurù","Andreas","933","30230","Winterthur Seen","1","1","14","KR 2019 - Wahlkreis XIV, Stadt Winterthur","14_201"
"Daurù","Andreas","478","40230","Winterthur Töss","1","1","14","KR 2019 - Wahlkreis XIV, Stadt Winterthur","14_201"
"Daurù","Andreas","920","50230","Winterthur Veltheim","1","1","14","KR 2019 - Wahlkreis XIV, Stadt Winterthur","14_201"
"Daurù","Andreas","858","60230","Winterthur Wülflingen","1","1","14","KR 2019 - Wahlkreis XIV, Stadt Winterthur","14_201"
"Daurù","Andreas","910","70230","Winterthur Mattenbach","1","1","14","KR 2019 - Wahlkreis XIV, Stadt Winterthur","14_201"
"Davolio","David","181","40261","Zürich, Kreis 6","0","0","4","KR 2019 - Wahlkreis IV, Stadt Zürich 6+10","4_605"
"Davolio","David","244","70261","Zürich, Kreis 10","0","0","4","KR 2019 - Wahlkreis IV, Stadt Zürich 6+10","4_605"
"de Baan","Laura","1413","40261","Zürich, Kreis 6","0","0","4","KR 2019 - Wahlkreis IV, Stadt Zürich 6+10","4_509"
"de Baan","Laura","1506","70261","Zürich, Kreis 10","0","0","4","KR 2019 - Wahlkreis IV, Stadt Zürich 6+10","4_509"
"De Palatis","Mariano","171","51","Bachenbülach","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_114"
"De Palatis","Mariano","455","52","Bassersdorf","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_114"
"De Palatis","Mariano","924","53","Bülach","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_114"
"De Palatis","Mariano","292","54","Dietlikon","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_114"
"De Palatis","Mariano","267","55","Eglisau","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_114"
"De Palatis","Mariano","397","56","Embrach","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_114"
"De Palatis","Mariano","182","57","Freienstein-Teufen","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_114"
"De Palatis","Mariano","268","58","Glattfelden","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_114"
"De Palatis","Mariano","167","59","Hochfelden","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_114"
"De Palatis","Mariano","169","60","Höri","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_114"
"De Palatis","Mariano","100","61","Hüntwangen","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_114"
"De Palatis","Mariano","734","62","Kloten","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_114"
"De Palatis","Mariano","144","63","Lufingen","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_114"
"De Palatis","Mariano","415","64","Nürensdorf","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_114"
"De Palatis","Mariano","102","65","Oberembrach","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_114"
"De Palatis","Mariano","476","66","Opfikon","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_114"
"De Palatis","Mariano","253","67","Rafz","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_114"
"De Palatis","Mariano","120","68","Rorbas","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_114"
"De Palatis","Mariano","516","69","Wallisellen","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_114"
"De Palatis","Mariano","51","70","Wasterkingen","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_114"
"De Palatis","Mariano","130","71","Wil","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_114"
"De Palatis","Mariano","463","72","Winkel","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_114"
"De Vita-Läubli","Michael Gerhard","740","191","Dübendorf","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_402"
"De Vita-Läubli","Michael Gerhard","262","192","Egg","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_402"
"De Vita-Läubli","Michael Gerhard","259","193","Fällanden","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_402"
"De Vita-Läubli","Michael Gerhard","217","194","Greifensee","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_402"
"De Vita-Läubli","Michael Gerhard","378","195","Maur","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_402"
"De Vita-Läubli","Michael Gerhard","127","196","Mönchaltorf","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_402"
"De Vita-Läubli","Michael Gerhard","179","197","Schwerzenbach","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_402"
"De Vita-Läubli","Michael Gerhard","1223","198","Uster","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_402"
"De Vita-Läubli","Michael Gerhard","721","199","Volketswil","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_402"
"De Vita-Läubli","Michael Gerhard","199","200","Wangen-Brüttisellen","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_402"
"Degkwitz","Dimitri","47","51","Bachenbülach","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_515"
"Degkwitz","Dimitri","98","52","Bassersdorf","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_515"
"Degkwitz","Dimitri","358","53","Bülach","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_515"
"Degkwitz","Dimitri","73","54","Dietlikon","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_515"
"Degkwitz","Dimitri","85","55","Eglisau","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_515"
"Degkwitz","Dimitri","71","56","Embrach","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_515"
"Degkwitz","Dimitri","37","57","Freienstein-Teufen","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_515"
"Degkwitz","Dimitri","54","58","Glattfelden","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_515"
"Degkwitz","Dimitri","34","59","Hochfelden","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_515"
"Degkwitz","Dimitri","11","60","Höri","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_515"
"Degkwitz","Dimitri","22","61","Hüntwangen","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_515"
"Degkwitz","Dimitri","155","62","Kloten","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_515"
"Degkwitz","Dimitri","21","63","Lufingen","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_515"
"Degkwitz","Dimitri","56","64","Nürensdorf","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_515"
"Degkwitz","Dimitri","16","65","Oberembrach","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_515"
"Degkwitz","Dimitri","72","66","Opfikon","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_515"
"Degkwitz","Dimitri","60","67","Rafz","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_515"
"Degkwitz","Dimitri","17","68","Rorbas","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_515"
"Degkwitz","Dimitri","153","69","Wallisellen","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_515"
"Degkwitz","Dimitri","9","70","Wasterkingen","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_515"
"Degkwitz","Dimitri","33","71","Wil","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_515"
"Degkwitz","Dimitri","52","72","Winkel","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_515"
"Deligeorgis","Jannis","19","51","Bachenbülach","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_607"
"Deligeorgis","Jannis","60","52","Bassersdorf","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_607"
"Deligeorgis","Jannis","86","53","Bülach","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_607"
"Deligeorgis","Jannis","38","54","Dietlikon","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_607"
"Deligeorgis","Jannis","24","55","Eglisau","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_607"
"Deligeorgis","Jannis","95","56","Embrach","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_607"
"Deligeorgis","Jannis","9","57","Freienstein-Teufen","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_607"
"Deligeorgis","Jannis","16","58","Glattfelden","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_607"
"Deligeorgis","Jannis","5","59","Hochfelden","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_607"
"Deligeorgis","Jannis","8","60","Höri","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_607"
"Deligeorgis","Jannis","6","61","Hüntwangen","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_607"
"Deligeorgis","Jannis","123","62","Kloten","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_607"
"Deligeorgis","Jannis","10","63","Lufingen","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_607"
"Deligeorgis","Jannis","25","64","Nürensdorf","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_607"
"Deligeorgis","Jannis","10","65","Oberembrach","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_607"
"Deligeorgis","Jannis","105","66","Opfikon","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_607"
"Deligeorgis","Jannis","14","67","Rafz","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_607"
"Deligeorgis","Jannis","12","68","Rorbas","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_607"
"Deligeorgis","Jannis","83","69","Wallisellen","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_607"
"Deligeorgis","Jannis","2","70","Wasterkingen","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_607"
"Deligeorgis","Jannis","1","71","Wil","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_607"
"Deligeorgis","Jannis","32","72","Winkel","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_607"
"Della Vedova Mumenthaler","Monica","930","10230","Winterthur Altstadt","0","0","14","KR 2019 - Wahlkreis XIV, Stadt Winterthur","14_410"
"Della Vedova Mumenthaler","Monica","580","20230","Winterthur O'Winterthur","0","0","14","KR 2019 - Wahlkreis XIV, Stadt Winterthur","14_410"
"Della Vedova Mumenthaler","Monica","545","30230","Winterthur Seen","0","0","14","KR 2019 - Wahlkreis XIV, Stadt Winterthur","14_410"
"Della Vedova Mumenthaler","Monica","180","40230","Winterthur Töss","0","0","14","KR 2019 - Wahlkreis XIV, Stadt Winterthur","14_410"
"Della Vedova Mumenthaler","Monica","485","50230","Winterthur Veltheim","0","0","14","KR 2019 - Wahlkreis XIV, Stadt Winterthur","14_410"
"Della Vedova Mumenthaler","Monica","363","60230","Winterthur Wülflingen","0","0","14","KR 2019 - Wahlkreis XIV, Stadt Winterthur","14_410"
"Della Vedova Mumenthaler","Monica","268","70230","Winterthur Mattenbach","0","0","14","KR 2019 - Wahlkreis XIV, Stadt Winterthur","14_410"
"Deringer","Nadine","429","10261","Zürich, Kreis 1+2","0","0","1","KR 2019 - Wahlkreis I, Stadt Zürich 1+2","1_804"
"Desku","Mentor","563","10230","Winterthur Altstadt","0","0","14","KR 2019 - Wahlkreis XIV, Stadt Winterthur","14_108"
"Desku","Mentor","864","20230","Winterthur O'Winterthur","0","0","14","KR 2019 - Wahlkreis XIV, Stadt Winterthur","14_108"
"Desku","Mentor","1082","30230","Winterthur Seen","0","0","14","KR 2019 - Wahlkreis XIV, Stadt Winterthur","14_108"
"Desku","Mentor","320","40230","Winterthur Töss","0","0","14","KR 2019 - Wahlkreis XIV, Stadt Winterthur","14_108"
"Desku","Mentor","347","50230","Winterthur Veltheim","0","0","14","KR 2019 - Wahlkreis XIV, Stadt Winterthur","14_108"
"Desku","Mentor","666","60230","Winterthur Wülflingen","0","0","14","KR 2019 - Wahlkreis XIV, Stadt Winterthur","14_108"
"Desku","Mentor","372","70230","Winterthur Mattenbach","0","0","14","KR 2019 - Wahlkreis XIV, Stadt Winterthur","14_108"
"Dettwiler","Bernhard (Bernie)","41","51","Bachenbülach","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_714"
"Dettwiler","Bernhard (Bernie)","177","52","Bassersdorf","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_714"
"Dettwiler","Bernhard (Bernie)","230","53","Bülach","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_714"
"Dettwiler","Bernhard (Bernie)","31","54","Dietlikon","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_714"
"Dettwiler","Bernhard (Bernie)","43","55","Eglisau","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_714"
"Dettwiler","Bernhard (Bernie)","33","56","Embrach","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_714"
"Dettwiler","Bernhard (Bernie)","59","57","Freienstein-Teufen","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_714"
"Dettwiler","Bernhard (Bernie)","38","58","Glattfelden","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_714"
"Dettwiler","Bernhard (Bernie)","19","59","Hochfelden","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_714"
"Dettwiler","Bernhard (Bernie)","13","60","Höri","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_714"
"Dettwiler","Bernhard (Bernie)","8","61","Hüntwangen","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_714"
"Dettwiler","Bernhard (Bernie)","145","62","Kloten","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_714"
"Dettwiler","Bernhard (Bernie)","14","63","Lufingen","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_714"
"Dettwiler","Bernhard (Bernie)","54","64","Nürensdorf","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_714"
"Dettwiler","Bernhard (Bernie)","2","65","Oberembrach","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_714"
"Dettwiler","Bernhard (Bernie)","78","66","Opfikon","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_714"
"Dettwiler","Bernhard (Bernie)","25","67","Rafz","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_714"
"Dettwiler","Bernhard (Bernie)","19","68","Rorbas","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_714"
"Dettwiler","Bernhard (Bernie)","57","69","Wallisellen","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_714"
"Dettwiler","Bernhard (Bernie)","2","70","Wasterkingen","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_714"
"Dettwiler","Bernhard (Bernie)","8","71","Wil","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_714"
"Dettwiler","Bernhard (Bernie)","30","72","Winkel","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_714"
