"spatialunit_ontology","spatialunit_hist_id","spatialunit_current_id","spatialunit_name_de","spatialunit_name_fr","spatialunit_name_it","spatialunit_name_en","valid_from","valid_until","canton_hist_id","district_hist_id"
"A.ADM3",12389,1704,"Menzingen","Menzingen","Menzingen","Menzingen","01.01.1960","",9,10108
"A.ADM3",12517,1705,"Neuheim","Neuheim","Neuheim","Neuheim","01.01.1960","",9,10108
"A.ADM3",12551,1706,"Oberägeri","Oberägeri","Oberägeri","Oberägeri","01.01.1960","",9,10108
"A.ADM3",12931,1707,"Risch","Risch","Risch","Risch","01.01.1960","",9,10108
"A.ADM3",10242,181,"Wila","Wila","Wila","Wila","01.01.1960","",1,10076
"A.ADM3",10266,9051,"Zürichsee (ZH)","Zürichsee (ZH)","Zürichsee (ZH)","Zürichsee (ZH)","01.01.1960","",1,10199
"A.ADM3",10267,9040,"Greifensee","Greifensee","Greifensee","Greifensee","01.01.1960","",1,10199
"A.ADM3",10268,71,"Wil (ZH)","Wil (ZH)","Wil (ZH)","Wil (ZH)","01.01.1960","",1,10081
"A.ADM3",10277,121,"Wetzikon (ZH)","Wetzikon (ZH)","Wetzikon (ZH)","Wetzikon (ZH)","01.01.1960","",1,10079
"A.ADM3",10279,229,"Wiesendangen","Wiesendangen","Wiesendangen","Wiesendangen","01.01.1960","31.12.2013",1,10074
"A.ADM3",10312,231,"Zell (ZH)","Zell (ZH)","Zell (ZH)","Zell (ZH)","01.01.1960","",1,10074
"A.ADM3",10326,160,"Zumikon","Zumikon","Zumikon","Zumikon","01.01.1960","",1,10077
"A.ADM3",10327,253,"Zürich","Zürich","Zürich","Zürich","01.01.1960","31.12.1989",1,10119
"A.ADM3",10331,72,"Winkel","Winkel","Winkel","Winkel","01.01.1960","",1,10081
"A.ADM3",10334,182,"Wildberg","Wildberg","Wildberg","Wildberg","01.01.1960","",1,10076
"A.ADM3",10347,230,"Winterthur","Winterthur","Winterthur","Winterthur","01.01.1960","",1,10074
"A.ADM3",10363,158,"Stäfa","Stäfa","Stäfa","Stäfa","01.01.1960","",1,10077
"A.ADM3",10365,43,"Volken","Volken","Volken","Volken","01.01.1960","",1,10082
"A.ADM3",10368,199,"Volketswil","Volketswil","Volketswil","Volketswil","01.01.1960","",1,10075
"A.ADM3",10383,100,"Stadel","Stadel","Stadel","Stadel","01.01.1960","",1,10080
"A.ADM3",10389,180,"Weisslingen","Weisslingen","Weisslingen","Weisslingen","01.01.1960","",1,10076
"A.ADM3",10443,70,"Wasterkingen","Wasterkingen","Wasterkingen","Wasterkingen","01.01.1960","",1,10081
"A.ADM3",10448,102,"Weiach","Weiach","Weiach","Weiach","01.01.1960","",1,10080
"A.ADM3",10451,69,"Wallisellen","Wallisellen","Wallisellen","Wallisellen","01.01.1960","",1,10081
"A.ADM3",10455,142,"Wädenswil","Wädenswil","Wädenswil","Wädenswil","01.01.1960","31.12.2018",1,10078
"A.ADM3",10459,120,"Wald (ZH)","Wald (ZH)","Wald (ZH)","Wald (ZH)","01.01.1960","",1,10079
"A.ADM3",10467,44,"Waltalingen","Waltalingen","Waltalingen","Waltalingen","01.01.1960","31.12.2018",1,10082
"A.ADM3",10563,39,"Thalheim an der Thur","Thalheim an der Thur","Thalheim an der Thur","Thalheim an der Thur","01.01.1960","",1,10082
"A.ADM3",10575,13,"Stallikon","Stallikon","Stallikon","Stallikon","01.01.1960","",1,10053
"A.ADM3",10596,179,"Sternenberg","Sternenberg","Sternenberg","Sternenberg","01.01.1960","31.12.2014",1,10076
"A.ADM3",10597,101,"Steinmaur","Steinmaur","Steinmaur","Steinmaur","01.01.1960","",1,10080
"A.ADM3",10691,141,"Thalwil","Thalwil","Thalwil","Thalwil","01.01.1960","",1,10078
"A.ADM3",10845,42,"Unterstammheim","Unterstammheim","Unterstammheim","Unterstammheim","01.01.1960","31.12.2018",1,10082
"A.ADM3",10857,228,"Turbenthal","Turbenthal","Turbenthal","Turbenthal","01.01.1960","",1,10074
"A.ADM3",10898,40,"Trüllikon","Trüllikon","Trüllikon","Trüllikon","01.01.1960","",1,10082
"A.ADM3",10899,41,"Truttikon","Truttikon","Truttikon","Truttikon","01.01.1960","",1,10082
"A.ADM3",10940,198,"Uster","Uster","Uster","Uster","01.01.1960","",1,10075
"A.ADM3",11197,30,"Grossandelfingen","Grossandelfingen","Grossandelfingen","Grossandelfingen","01.01.1960","31.12.1969",1,10082
"A.ADM3",11208,174,"Illnau","Illnau","Illnau","Illnau","01.01.1960","15.03.1974",1,10076
"A.ADM3",11283,249,"Unterengstringen","Unterengstringen","Unterengstringen","Unterengstringen","01.01.1960","31.12.1989",1,10119
"A.ADM3",11284,250,"Urdorf","Urdorf","Urdorf","Urdorf","01.01.1960","31.12.1989",1,10119
"A.ADM3",11285,251,"Weiningen (ZH)","Weiningen (ZH)","Weiningen (ZH)","Weiningen (ZH)","01.01.1960","31.12.1989",1,10119
"A.ADM3",11292,247,"Schlieren","Schlieren","Schlieren","Schlieren","01.01.1960","31.12.1989",1,10119
"A.ADM3",11294,246,"Oetwil an der Limmat","Oetwil an der Limmat","Oetwil an der Limmat","Oetwil an der Limmat","01.01.1960","31.12.1989",1,10119
"A.ADM3",11318,248,"Uitikon","Uitikon","Uitikon","Uitikon","01.01.1960","31.12.1989",1,10119
"A.ADM3",11327,241,"Aesch bei Birmensdorf","Aesch bei Birmensdorf","Aesch bei Birmensdorf","Aesch bei Birmensdorf","01.01.1960","31.12.1989",1,10119
"A.ADM3",11328,242,"Birmensdorf (ZH)","Birmensdorf (ZH)","Birmensdorf (ZH)","Birmensdorf (ZH)","01.01.1960","31.12.1989",1,10119
"A.ADM3",11329,243,"Dietikon","Dietikon","Dietikon","Dietikon","01.01.1960","31.12.1989",1,10119
"A.ADM3",11330,244,"Geroldswil","Geroldswil","Geroldswil","Geroldswil","01.01.1960","31.12.1989",1,10119
"A.ADM3",11331,245,"Oberengstringen","Oberengstringen","Oberengstringen","Oberengstringen","01.01.1960","31.12.1989",1,10119
"A.ADM3",11342,159,"Uetikon","Uetikon","Uetikon","Uetikon","01.01.1960","09.03.1977",1,10077
"A.ADM3",11347,252,"Zollikon","Zollikon","Zollikon","Zollikon","01.01.1960","31.12.1985",1,10119
"A.ADM3",11348,1,"Aeugst","Aeugst","Aeugst","Aeugst","01.01.1960","14.11.1976",1,10053
"A.ADM3",11349,14,"Wettswil","Wettswil","Wettswil","Wettswil","01.01.1960","14.11.1976",1,10053
"A.ADM3",11350,200,"Wangen (ZH)","Wangen (ZH)","Wangen (ZH)","Wangen (ZH)","01.01.1960","31.12.1975",1,10075
"A.ADM3",11456,83,"Buchs (ZH)","Buchs (ZH)","Buchs (ZH)","Buchs (ZH)","01.01.1960","",1,10080
"A.ADM3",11461,53,"Bülach","Bülach","Bülach","Bülach","01.01.1960","",1,10081
"A.ADM3",11467,213,"Brütten","Brütten","Brütten","Brütten","01.01.1960","",1,10074
"A.ADM3",11478,112,"Bubikon","Bubikon","Bubikon","Bubikon","01.01.1960","",1,10079
"A.ADM3",11480,24,"Buch am Irchel","Buch am Irchel","Buch am Irchel","Buch am Irchel","01.01.1960","31.12.2012",1,10082
"A.ADM3",11563,54,"Dietlikon","Dietlikon","Dietlikon","Dietlikon","01.01.1960","",1,10081
"A.ADM3",11565,216,"Dinhard","Dinhard","Dinhard","Dinhard","01.01.1960","",1,10074
"A.ADM3",11567,86,"Dielsdorf","Dielsdorf","Dielsdorf","Dielsdorf","01.01.1960","",1,10080
"A.ADM3",11573,25,"Dachsen","Dachsen","Dachsen","Dachsen","01.01.1960","",1,10082
"A.ADM3",11574,214,"Dägerlen","Dägerlen","Dägerlen","Dägerlen","01.01.1960","",1,10074
"A.ADM3",11578,84,"Dällikon","Dällikon","Dällikon","Dällikon","01.01.1960","",1,10080
"A.ADM3",11581,85,"Dänikon","Dänikon","Dänikon","Dänikon","01.01.1960","",1,10080
"A.ADM3",11583,215,"Dättlikon","Dättlikon","Dättlikon","Dättlikon","01.01.1960","",1,10074
"A.ADM3",11683,51,"Bachenbülach","Bachenbülach","Bachenbülach","Bachenbülach","01.01.1960","",1,10081
"A.ADM3",11685,52,"Bassersdorf","Bassersdorf","Bassersdorf","Bassersdorf","01.01.1960","",1,10081
"A.ADM3",11699,171,"Bauma","Bauma","Bauma","Bauma","01.01.1960","31.12.2014",1,10076
"A.ADM3",11704,81,"Bachs","Bachs","Bachs","Bachs","01.01.1960","",1,10080
"A.ADM3",11709,111,"Bäretswil","Bäretswil","Bäretswil","Bäretswil","01.01.1960","",1,10079
"A.ADM3",11735,21,"Adlikon","Adlikon","Adlikon","Adlikon","01.01.1960","",1,10082
"A.ADM3",11742,2,"Affoltern am Albis","Affoltern am Albis","Affoltern am Albis","Affoltern am Albis","01.01.1960","",1,10053
"A.ADM3",11745,131,"Adliswil","Adliswil","Adliswil","Adliswil","01.01.1960","",1,10078
"A.ADM3",11777,211,"Altikon","Altikon","Altikon","Altikon","01.01.1960","",1,10074
"A.ADM3",11786,82,"Boppelsen","Boppelsen","Boppelsen","Boppelsen","01.01.1960","",1,10080
"A.ADM3",11801,3,"Bonstetten","Bonstetten","Bonstetten","Bonstetten","01.01.1960","",1,10053
"A.ADM3",11855,23,"Berg am Irchel","Berg am Irchel","Berg am Irchel","Berg am Irchel","01.01.1960","",1,10082
"A.ADM3",11862,22,"Benken (ZH)","Benken (ZH)","Benken (ZH)","Benken (ZH)","01.01.1960","",1,10082
"A.ADM3",11865,212,"Bertschikon","Bertschikon","Bertschikon","Bertschikon","01.01.1960","31.12.2013",1,10074
"A.ADM3",11935,29,"Flurlingen","Flurlingen","Flurlingen","Flurlingen","01.01.1960","",1,10082
"A.ADM3",11960,57,"Freienstein-Teufen","Freienstein-Teufen","Freienstein-Teufen","Freienstein-Teufen","01.01.1960","",1,10081
"A.ADM3",11970,116,"Grüningen","Grüningen","Grüningen","Grüningen","01.01.1960","",1,10079
"A.ADM3",11973,27,"Feuerthalen","Feuerthalen","Feuerthalen","Feuerthalen","01.01.1960","",1,10082
"A.ADM3",11989,172,"Fehraltorf","Fehraltorf","Fehraltorf","Fehraltorf","01.01.1960","",1,10076
"A.ADM3",11992,4,"Hausen am Albis","Hausen am Albis","Hausen am Albis","Hausen am Albis","01.01.1960","",1,10053
"A.ADM3",11997,28,"Flaach","Flaach","Flaach","Flaach","01.01.1960","",1,10082
"A.ADM3",12001,220,"Hagenbuch","Hagenbuch","Hagenbuch","Hagenbuch","01.01.1960","",1,10074
"A.ADM3",12002,114,"Fischenthal","Fischenthal","Fischenthal","Fischenthal","01.01.1960","",1,10079
"A.ADM3",12023,115,"Gossau (ZH)","Gossau (ZH)","Gossau (ZH)","Gossau (ZH)","01.01.1960","",1,10079
"A.ADM3",12056,58,"Glattfelden","Glattfelden","Glattfelden","Glattfelden","01.01.1960","",1,10081
"A.ADM3",12073,194,"Greifensee","Greifensee","Greifensee","Greifensee","01.01.1960","",1,10075
"A.ADM3",12123,192,"Egg","Egg","Egg","Egg","01.01.1960","",1,10075
"A.ADM3",12125,222,"Hofstetten bei Elgg","Hofstetten bei Elgg","Hofstetten bei Elgg","Hofstetten bei Elgg","01.01.1960","31.12.2002",1,10074
"A.ADM3",12143,153,"Hombrechtikon","Hombrechtikon","Hombrechtikon","Hombrechtikon","01.01.1960","",1,10077
"A.ADM3",12144,218,"Ellikon an der Thur","Ellikon an der Thur","Ellikon an der Thur","Ellikon an der Thur","01.01.1960","",1,10074
"A.ADM3",12148,217,"Elgg","Elgg","Elgg","Elgg","01.01.1960","31.12.2017",1,10074
"A.ADM3",12156,117,"Hinwil","Hinwil","Hinwil","Hinwil","01.01.1960","",1,10079
"A.ADM3",12159,113,"Dürnten","Dürnten","Dürnten","Dürnten","01.01.1960","",1,10079
"A.ADM3",12160,132,"Hirzel","Hirzel","Hirzel","Hirzel","01.01.1960","31.12.2017",1,10078
"A.ADM3",12161,173,"Hittnau","Hittnau","Hittnau","Hittnau","01.01.1960","",1,10076
"A.ADM3",12166,59,"Hochfelden","Hochfelden","Hochfelden","Hochfelden","01.01.1960","",1,10081
"A.ADM3",12168,55,"Eglisau","Eglisau","Eglisau","Eglisau","01.01.1960","",1,10081
"A.ADM3",12173,32,"Humlikon","Humlikon","Humlikon","Humlikon","01.01.1960","",1,10082
"A.ADM3",12178,61,"Hüntwangen","Hüntwangen","Hüntwangen","Hüntwangen","01.01.1960","",1,10081
"A.ADM3",12180,134,"Hütten","Hütten","Hütten","Hütten","01.01.1960","31.12.2018",1,10078
"A.ADM3",12181,87,"Hüttikon","Hüttikon","Hüttikon","Hüttikon","01.01.1960","",1,10080
"A.ADM3",12182,26,"Dorf","Dorf","Dorf","Dorf","01.01.1960","",1,10082
"A.ADM3",12203,133,"Horgen","Horgen","Horgen","Horgen","01.01.1960","31.12.2017",1,10078
"A.ADM3",12205,191,"Dübendorf","Dübendorf","Dübendorf","Dübendorf","01.01.1960","",1,10075
"A.ADM3",12220,60,"Höri","Höri","Höri","Höri","01.01.1960","",1,10081
"A.ADM3",12240,31,"Henggart","Henggart","Henggart","Henggart","01.01.1960","",1,10082
"A.ADM3",12248,193,"Fällanden","Fällanden","Fällanden","Fällanden","01.01.1960","",1,10075
"A.ADM3",12249,5,"Hedingen","Hedingen","Hedingen","Hedingen","01.01.1960","",1,10053
"A.ADM3",12283,221,"Hettlingen","Hettlingen","Hettlingen","Hettlingen","01.01.1960","",1,10074
"A.ADM3",12292,56,"Embrach","Embrach","Embrach","Embrach","01.01.1960","",1,10081
"A.ADM3",12294,219,"Elsau","Elsau","Elsau","Elsau","01.01.1960","",1,10074
"A.ADM3",12301,151,"Erlenbach (ZH)","Erlenbach (ZH)","Erlenbach (ZH)","Erlenbach (ZH)","01.01.1960","",1,10077
"A.ADM3",12316,152,"Herrliberg","Herrliberg","Herrliberg","Herrliberg","01.01.1960","",1,10077
"A.ADM3",12408,156,"Meilen","Meilen","Meilen","Meilen","01.01.1960","",1,10077
"A.ADM3",12427,196,"Mönchaltorf","Mönchaltorf","Mönchaltorf","Mönchaltorf","01.01.1960","",1,10075
"A.ADM3",12433,9,"Mettmenstetten","Mettmenstetten","Mettmenstetten","Mettmenstetten","01.01.1960","",1,10053
"A.ADM3",12447,93,"Oberweningen","Oberweningen","Oberweningen","Oberweningen","01.01.1960","",1,10080
"A.ADM3",12457,36,"Oberstammheim","Oberstammheim","Oberstammheim","Oberstammheim","01.01.1960","31.12.2018",1,10082
"A.ADM3",12461,137,"Oberrieden","Oberrieden","Oberrieden","Oberrieden","01.01.1960","",1,10078
"A.ADM3",12469,92,"Oberglatt","Oberglatt","Oberglatt","Oberglatt","01.01.1960","",1,10080
"A.ADM3",12483,66,"Opfikon","Opfikon","Opfikon","Opfikon","01.01.1960","",1,10081
"A.ADM3",12497,10,"Obfelden","Obfelden","Obfelden","Obfelden","01.01.1960","",1,10053
"A.ADM3",12501,157,"Oetwil am See","Oetwil am See","Oetwil am See","Oetwil am See","01.01.1960","",1,10077
"A.ADM3",12524,65,"Oberembrach","Oberembrach","Oberembrach","Oberembrach","01.01.1960","",1,10081
"A.ADM3",12534,89,"Niederglatt","Niederglatt","Niederglatt","Niederglatt","01.01.1960","",1,10080
"A.ADM3",12537,88,"Neerach","Neerach","Neerach","Neerach","01.01.1960","",1,10080
"A.ADM3",12538,223,"Neftenbach","Neftenbach","Neftenbach","Neftenbach","01.01.1960","31.12.2012",1,10074
"A.ADM3",12547,64,"Nürensdorf","Nürensdorf","Nürensdorf","Nürensdorf","01.01.1960","",1,10081
"A.ADM3",12560,90,"Niederhasli","Niederhasli","Niederhasli","Niederhasli","01.01.1960","",1,10080
"A.ADM3",12568,91,"Niederweningen","Niederweningen","Niederweningen","Niederweningen","01.01.1960","",1,10080
"A.ADM3",12592,154,"Küsnacht (ZH)","Küsnacht (ZH)","Küsnacht (ZH)","Küsnacht (ZH)","01.01.1960","",1,10077
"A.ADM3",12605,175,"Kyburg","Kyburg","Kyburg","Kyburg","01.01.1960","31.12.2015",1,10076
"A.ADM3",12620,195,"Maur","Maur","Maur","Maur","01.01.1960","",1,10075
"A.ADM3",12635,34,"Laufen-Uhwiesen","Laufen-Uhwiesen","Laufen-Uhwiesen","Laufen-Uhwiesen","01.01.1960","",1,10082
"A.ADM3",12637,136,"Langnau am Albis","Langnau am Albis","Langnau am Albis","Langnau am Albis","01.01.1960","",1,10078
"A.ADM3",12671,6,"Kappel am Albis","Kappel am Albis","Kappel am Albis","Kappel am Albis","01.01.1960","",1,10053
"A.ADM3",12673,62,"Kloten","Kloten","Kloten","Kloten","01.01.1960","",1,10081
"A.ADM3",12674,7,"Knonau","Knonau","Knonau","Knonau","01.01.1960","",1,10053
"A.ADM3",12699,33,"Kleinandelfingen","Kleinandelfingen","Kleinandelfingen","Kleinandelfingen","01.01.1960","",1,10082
"A.ADM3",12701,135,"Kilchberg (ZH)","Kilchberg (ZH)","Kilchberg (ZH)","Kilchberg (ZH)","01.01.1960","",1,10078
"A.ADM3",12720,63,"Lufingen","Lufingen","Lufingen","Lufingen","01.01.1960","",1,10081
"A.ADM3",12738,8,"Maschwanden","Maschwanden","Maschwanden","Maschwanden","01.01.1960","",1,10053
"A.ADM3",12742,35,"Marthalen","Marthalen","Marthalen","Marthalen","01.01.1960","",1,10082
"A.ADM3",12754,155,"Männedorf","Männedorf","Männedorf","Männedorf","01.01.1960","",1,10077
"A.ADM3",12821,176,"Lindau","Lindau","Lindau","Lindau","01.01.1960","",1,10076
"A.ADM3",12831,178,"Russikon","Russikon","Russikon","Russikon","01.01.1960","",1,10076
"A.ADM3",12832,139,"Rüschlikon","Rüschlikon","Rüschlikon","Rüschlikon","01.01.1960","",1,10078
"A.ADM3",12834,97,"Rümlang","Rümlang","Rümlang","Rümlang","01.01.1960","",1,10080
"A.ADM3",12883,118,"Rüti (ZH)","Rüti (ZH)","Rüti (ZH)","Rüti (ZH)","01.01.1960","",1,10079
"A.ADM3",12889,225,"Rickenbach (ZH)","Rickenbach (ZH)","Rickenbach (ZH)","Rickenbach (ZH)","01.01.1960","",1,10074
"A.ADM3",12891,12,"Rifferswil","Rifferswil","Rifferswil","Rifferswil","01.01.1960","",1,10053
"A.ADM3",12907,138,"Richterswil","Richterswil","Richterswil","Richterswil","01.01.1960","",1,10078
"A.ADM3",12912,38,"Rheinau","Rheinau","Rheinau","Rheinau","01.01.1960","",1,10082
"A.ADM3",12919,68,"Rorbas","Rorbas","Rorbas","Rorbas","01.01.1960","",1,10081
"A.ADM3",12951,119,"Seegräben","Seegräben","Seegräben","Seegräben","01.01.1960","",1,10079
"A.ADM3",12956,197,"Schwerzenbach","Schwerzenbach","Schwerzenbach","Schwerzenbach","01.01.1960","",1,10075
"A.ADM3",12977,227,"Seuzach","Seuzach","Seuzach","Seuzach","01.01.1960","",1,10074
"A.ADM3",13020,140,"Schönenberg (ZH)","Schönenberg (ZH)","Schönenberg (ZH)","Schönenberg (ZH)","01.01.1960","31.12.2018",1,10078
"A.ADM3",13037,99,"Schöfflisdorf","Schöfflisdorf","Schöfflisdorf","Schöfflisdorf","01.01.1960","",1,10080
"A.ADM3",13046,98,"Schleinikon","Schleinikon","Schleinikon","Schleinikon","01.01.1960","",1,10080
"A.ADM3",13048,226,"Schlatt","Schlatt","Schlatt","Schlatt","01.01.1960","31.12.1998",1,10074
"A.ADM3",13090,67,"Rafz","Rafz","Rafz","Rafz","01.01.1960","",1,10081
"A.ADM3",13124,11,"Ottenbach","Ottenbach","Ottenbach","Ottenbach","01.01.1960","",1,10053
"A.ADM3",13126,94,"Otelfingen","Otelfingen","Otelfingen","Otelfingen","01.01.1960","",1,10080
"A.ADM3",13128,37,"Ossingen","Ossingen","Ossingen","Ossingen","01.01.1960","",1,10082
"A.ADM3",13137,177,"Pfäffikon","Pfäffikon","Pfäffikon","Pfäffikon","01.01.1960","",1,10076
"A.ADM3",13145,224,"Pfungen","Pfungen","Pfungen","Pfungen","01.01.1960","",1,10074
"A.ADM3",13166,95,"Regensberg","Regensberg","Regensberg","Regensberg","01.01.1960","",1,10080
"A.ADM3",13168,96,"Regensdorf","Regensdorf","Regensdorf","Regensdorf","01.01.1960","",1,10080
"A.ADM3",13214,30,"Andelfingen","Andelfingen","Andelfingen","Andelfingen","01.01.1970","",1,10082
"A.ADM3",13235,174,"Illnau-Effretikon","Illnau-Effretikon","Illnau-Effretikon","Illnau-Effretikon","16.03.1974","31.12.2015",1,10076
"A.ADM3",13250,200,"Wangen-Brüttisellen","Wangen-Brüttisellen","Wangen-Brüttisellen","Wangen-Brüttisellen","01.01.1976","",1,10075
"A.ADM3",13255,14,"Wettswil am Albis","Wettswil am Albis","Wettswil am Albis","Wettswil am Albis","15.11.1976","",1,10053
"A.ADM3",13256,1,"Aeugst am Albis","Aeugst am Albis","Aeugst am Albis","Aeugst am Albis","15.11.1976","",1,10053
"A.ADM3",13259,159,"Uetikon am See","Uetikon am See","Uetikon am See","Uetikon am See","10.03.1977","",1,10077
"A.ADM3",13683,161,"Zollikon","Zollikon","Zollikon","Zollikon","01.01.1986","",1,10077
"A.ADM3",13688,261,"Zürich","Zürich","Zürich","Zürich","01.01.1990","",1,10228
"A.ADM3",13689,241,"Aesch bei Birmensdorf","Aesch bei Birmensdorf","Aesch bei Birmensdorf","Aesch bei Birmensdorf","01.01.1990","31.12.2002",1,10229
"A.ADM3",13690,242,"Birmensdorf (ZH)","Birmensdorf (ZH)","Birmensdorf (ZH)","Birmensdorf (ZH)","01.01.1990","",1,10229
"A.ADM3",13691,243,"Dietikon","Dietikon","Dietikon","Dietikon","01.01.1990","",1,10229
"A.ADM3",13692,244,"Geroldswil","Geroldswil","Geroldswil","Geroldswil","01.01.1990","",1,10229
"A.ADM3",13693,245,"Oberengstringen","Oberengstringen","Oberengstringen","Oberengstringen","01.01.1990","",1,10229
"A.ADM3",13694,246,"Oetwil an der Limmat","Oetwil an der Limmat","Oetwil an der Limmat","Oetwil an der Limmat","01.01.1990","",1,10229
"A.ADM3",13695,247,"Schlieren","Schlieren","Schlieren","Schlieren","01.01.1990","",1,10229
"A.ADM3",13696,248,"Uitikon","Uitikon","Uitikon","Uitikon","01.01.1990","",1,10229
"A.ADM3",13697,249,"Unterengstringen","Unterengstringen","Unterengstringen","Unterengstringen","01.01.1990","",1,10229
"A.ADM3",13698,250,"Urdorf","Urdorf","Urdorf","Urdorf","01.01.1990","",1,10229
"A.ADM3",13699,251,"Weiningen (ZH)","Weiningen (ZH)","Weiningen (ZH)","Weiningen (ZH)","01.01.1990","",1,10229
"A.ADM3",14120,226,"Schlatt (ZH)","Schlatt (ZH)","Schlatt (ZH)","Schlatt (ZH)","01.01.1999","",1,10074
"A.ADM3",14364,222,"Hofstetten (ZH)","Hofstetten (ZH)","Hofstetten (ZH)","Hofstetten (ZH)","01.01.2003","31.12.2017",1,10074
"A.ADM3",14365,241,"Aesch (ZH)","Aesch (ZH)","Aesch (ZH)","Aesch (ZH)","01.01.2003","",1,10229
"A.ADM3",15513,24,"Buch am Irchel","Buch am Irchel","Buch am Irchel","Buch am Irchel","01.01.2013","",1,10082
"A.ADM3",15514,223,"Neftenbach","Neftenbach","Neftenbach","Neftenbach","01.01.2013","",1,10074
"A.ADM3",15631,298,"Wiesendangen","Wiesendangen","Wiesendangen","Wiesendangen","01.01.2014","",1,10074
"A.ADM3",15653,297,"Bauma","Bauma","Bauma","Bauma","01.01.2015","",1,10076
"A.ADM3",15671,296,"Illnau-Effretikon","Illnau-Effretikon","Illnau-Effretikon","Illnau-Effretikon","01.01.2016","",1,10076
"A.ADM3",16080,295,"Horgen","Horgen","Horgen","Horgen","01.01.2018","",1,10078
"A.ADM3",16081,294,"Elgg","Elgg","Elgg","Elgg","01.01.2018","",1,10074
"A.ADM3",16122,292,"Stammheim","Stammheim","Stammheim","Stammheim","01.01.2019","",1,10082
"A.ADM3",16123,293,"Wädenswil","Wädenswil","Wädenswil","Wädenswil","01.01.2019","",1,10078
"A.ADM2",10001,2001,"Bezirk Arbon","Bezirk Arbon","Bezirk Arbon","Bezirk Arbon","01.01.1960","31.12.2010",20,10001
"A.ADM2",10002,2106,"Distretto di Mendrisio","Distretto di Mendrisio","Distretto di Mendrisio","Distretto di Mendrisio","01.01.1960","",21,10002
"A.ADM2",10003,2105,"Distretto di Lugano","Distretto di Lugano","Distretto di Lugano","Distretto di Lugano","01.01.1960","",21,10003
"A.ADM2",10004,2104,"Distretto di Locarno","Distretto di Locarno","Distretto di Locarno","Distretto di Locarno","01.01.1960","",21,10004
"A.ADM2",10005,2103,"Distretto di Leventina","Distretto di Leventina","Distretto di Leventina","Distretto di Leventina","01.01.1960","",21,10005
"A.ADM2",10006,2102,"Distretto di Blenio","Distretto di Blenio","Distretto di Blenio","Distretto di Blenio","01.01.1960","",21,10006
"A.ADM2",10007,2101,"Distretto di Bellinzona","Distretto di Bellinzona","Distretto di Bellinzona","Distretto di Bellinzona","01.01.1960","",21,10007
"A.ADM2",10008,2008,"Bezirk Weinfelden","Bezirk Weinfelden","Bezirk Weinfelden","Bezirk Weinfelden","01.01.1960","31.12.2010",20,10008
"A.ADM2",10009,2007,"Bezirk Steckborn","Bezirk Steckborn","Bezirk Steckborn","Bezirk Steckborn","01.01.1960","31.12.2010",20,10009
