JAHR;GEMEINDE_BFS_NR;GEMEINDE;BEZIRK_CODE;BEZIRK;REGION_CODE;REGION;HEIMAT_CODE;HEIMAT;GESCHLECHT_CODE;GESCHLECHT;ANZAHL_PERSONEN
2013;95;Regensberg;104;Bezirk Dielsdorf;111;Zürcher Unterland;2;Ausland;2;Frau;37
2014;95;Regensberg;104;Bezirk Dielsdorf;111;Zürcher Unterland;1;Schweiz;1;Mann;199
2017;95;Regensberg;104;Bezirk Dielsdorf;111;Zürcher Unterland;1;Schweiz;1;Mann;196
2016;95;Regensberg;104;Bezirk Dielsdorf;111;Zürcher Unterland;2;Ausland;2;Frau;36
2014;96;Regensdorf;104;Bezirk Dielsdorf;103;Furttal;2;Ausland;2;Frau;2772
2019;96;Regensdorf;104;Bezirk Dielsdorf;103;Furttal;2;Ausland;2;Frau;3013
2020;96;Regensdorf;104;Bezirk Dielsdorf;103;Furttal;1;Schweiz;2;Frau;6112
2013;97;Rümlang;104;Bezirk Dielsdorf;102;Glattal;2;Ausland;2;Frau;968
2011;97;Rümlang;104;Bezirk Dielsdorf;102;Glattal;1;Schweiz;2;Frau;2551
2011;97;Rümlang;104;Bezirk Dielsdorf;102;Glattal;1;Schweiz;1;Mann;2455
2011;97;Rümlang;104;Bezirk Dielsdorf;102;Glattal;2;Ausland;2;Frau;878
2020;98;Schleinikon;104;Bezirk Dielsdorf;111;Zürcher Unterland;2;Ausland;1;Mann;55
2019;98;Schleinikon;104;Bezirk Dielsdorf;111;Zürcher Unterland;1;Schweiz;2;Frau;326
2013;98;Schleinikon;104;Bezirk Dielsdorf;111;Zürcher Unterland;2;Ausland;1;Mann;35
2014;98;Schleinikon;104;Bezirk Dielsdorf;111;Zürcher Unterland;2;Ausland;2;Frau;27
2011;98;Schleinikon;104;Bezirk Dielsdorf;111;Zürcher Unterland;1;Schweiz;1;Mann;340
2011;99;Schöfflisdorf;104;Bezirk Dielsdorf;111;Zürcher Unterland;2;Ausland;2;Frau;97
2015;99;Schöfflisdorf;104;Bezirk Dielsdorf;111;Zürcher Unterland;2;Ausland;1;Mann;111
2019;99;Schöfflisdorf;104;Bezirk Dielsdorf;111;Zürcher Unterland;2;Ausland;1;Mann;112
2018;99;Schöfflisdorf;104;Bezirk Dielsdorf;111;Zürcher Unterland;1;Schweiz;2;Frau;584
2011;99;Schöfflisdorf;104;Bezirk Dielsdorf;111;Zürcher Unterland;2;Ausland;1;Mann;115
2012;99;Schöfflisdorf;104;Bezirk Dielsdorf;111;Zürcher Unterland;1;Schweiz;2;Frau;590
2017;99;Schöfflisdorf;104;Bezirk Dielsdorf;111;Zürcher Unterland;1;Schweiz;1;Mann;581
2011;100;Stadel;104;Bezirk Dielsdorf;111;Zürcher Unterland;1;Schweiz;2;Frau;904
2018;100;Stadel;104;Bezirk Dielsdorf;111;Zürcher Unterland;1;Schweiz;1;Mann;946
2019;100;Stadel;104;Bezirk Dielsdorf;111;Zürcher Unterland;2;Ausland;1;Mann;174
2011;100;Stadel;104;Bezirk Dielsdorf;111;Zürcher Unterland;2;Ausland;1;Mann;122
2016;101;Steinmaur;104;Bezirk Dielsdorf;111;Zürcher Unterland;1;Schweiz;1;Mann;1281
2013;101;Steinmaur;104;Bezirk Dielsdorf;111;Zürcher Unterland;1;Schweiz;1;Mann;1280
2020;101;Steinmaur;104;Bezirk Dielsdorf;111;Zürcher Unterland;1;Schweiz;2;Frau;1313
2014;101;Steinmaur;104;Bezirk Dielsdorf;111;Zürcher Unterland;2;Ausland;2;Frau;354
2016;101;Steinmaur;104;Bezirk Dielsdorf;111;Zürcher Unterland;2;Ausland;2;Frau;370
2010;101;Steinmaur;104;Bezirk Dielsdorf;111;Zürcher Unterland;1;Schweiz;2;Frau;1294
2019;101;Steinmaur;104;Bezirk Dielsdorf;111;Zürcher Unterland;2;Ausland;1;Mann;557
2019;101;Steinmaur;104;Bezirk Dielsdorf;111;Zürcher Unterland;1;Schweiz;1;Mann;1305
2018;101;Steinmaur;104;Bezirk Dielsdorf;111;Zürcher Unterland;1;Schweiz;1;Mann;1288
2016;102;Weiach;104;Bezirk Dielsdorf;111;Zürcher Unterland;2;Ausland;2;Frau;138
2016;102;Weiach;104;Bezirk Dielsdorf;111;Zürcher Unterland;1;Schweiz;2;Frau;596
2013;102;Weiach;104;Bezirk Dielsdorf;111;Zürcher Unterland;1;Schweiz;2;Frau;452
2012;102;Weiach;104;Bezirk Dielsdorf;111;Zürcher Unterland;1;Schweiz;1;Mann;458
2018;102;Weiach;104;Bezirk Dielsdorf;111;Zürcher Unterland;2;Ausland;2;Frau;222
2011;102;Weiach;104;Bezirk Dielsdorf;111;Zürcher Unterland;2;Ausland;1;Mann;76
2013;102;Weiach;104;Bezirk Dielsdorf;111;Zürcher Unterland;2;Ausland;2;Frau;74
2015;102;Weiach;104;Bezirk Dielsdorf;111;Zürcher Unterland;2;Ausland;1;Mann;156
2014;111;Bäretswil;105;Bezirk Hinwil;108;Zürcher Oberland;2;Ausland;1;Mann;275
2020;111;Bäretswil;105;Bezirk Hinwil;108;Zürcher Oberland;1;Schweiz;1;Mann;2220
2012;111;Bäretswil;105;Bezirk Hinwil;108;Zürcher Oberland;1;Schweiz;2;Frau;2225
2010;111;Bäretswil;105;Bezirk Hinwil;108;Zürcher Oberland;2;Ausland;2;Frau;223
2012;112;Bubikon;105;Bezirk Hinwil;108;Zürcher Oberland;1;Schweiz;1;Mann;3000
2020;112;Bubikon;105;Bezirk Hinwil;108;Zürcher Oberland;2;Ausland;2;Frau;386
2019;112;Bubikon;105;Bezirk Hinwil;108;Zürcher Oberland;2;Ausland;2;Frau;373
2014;112;Bubikon;105;Bezirk Hinwil;108;Zürcher Oberland;1;Schweiz;2;Frau;3205
2016;113;Dürnten;105;Bezirk Hinwil;108;Zürcher Oberland;1;Schweiz;2;Frau;3052
2017;113;Dürnten;105;Bezirk Hinwil;108;Zürcher Oberland;2;Ausland;1;Mann;707
2012;113;Dürnten;105;Bezirk Hinwil;108;Zürcher Oberland;1;Schweiz;1;Mann;2968
2010;113;Dürnten;105;Bezirk Hinwil;108;Zürcher Oberland;2;Ausland;2;Frau;459
2020;114;Fischenthal;105;Bezirk Hinwil;108;Zürcher Oberland;1;Schweiz;1;Mann;1093
2014;114;Fischenthal;105;Bezirk Hinwil;108;Zürcher Oberland;1;Schweiz;2;Frau;1011
2012;114;Fischenthal;105;Bezirk Hinwil;108;Zürcher Oberland;2;Ausland;2;Frau;127
2017;114;Fischenthal;105;Bezirk Hinwil;108;Zürcher Oberland;2;Ausland;1;Mann;188
2015;115;Gossau;105;Bezirk Hinwil;108;Zürcher Oberland;1;Schweiz;2;Frau;4320
2012;115;Gossau;105;Bezirk Hinwil;108;Zürcher Oberland;1;Schweiz;1;Mann;4111
2012;115;Gossau;105;Bezirk Hinwil;108;Zürcher Oberland;2;Ausland;2;Frau;576
2014;115;Gossau;105;Bezirk Hinwil;108;Zürcher Oberland;2;Ausland;2;Frau;593
2010;116;Grüningen;105;Bezirk Hinwil;108;Zürcher Oberland;2;Ausland;1;Mann;207
2017;116;Grüningen;105;Bezirk Hinwil;108;Zürcher Oberland;2;Ausland;2;Frau;189
2017;116;Grüningen;105;Bezirk Hinwil;108;Zürcher Oberland;1;Schweiz;1;Mann;1439
2014;116;Grüningen;105;Bezirk Hinwil;108;Zürcher Oberland;2;Ausland;1;Mann;229
2020;117;Hinwil;105;Bezirk Hinwil;108;Zürcher Oberland;2;Ausland;1;Mann;1024
2013;117;Hinwil;105;Bezirk Hinwil;108;Zürcher Oberland;1;Schweiz;1;Mann;4403
2017;117;Hinwil;105;Bezirk Hinwil;108;Zürcher Oberland;2;Ausland;2;Frau;877
2014;117;Hinwil;105;Bezirk Hinwil;108;Zürcher Oberland;2;Ausland;1;Mann;940
2012;118;Rüti;105;Bezirk Hinwil;108;Zürcher Oberland;2;Ausland;2;Frau;1192
2013;118;Rüti;105;Bezirk Hinwil;108;Zürcher Oberland;2;Ausland;2;Frau;1211
2017;118;Rüti;105;Bezirk Hinwil;108;Zürcher Oberland;2;Ausland;2;Frau;1335
2019;118;Rüti;105;Bezirk Hinwil;108;Zürcher Oberland;2;Ausland;1;Mann;1606
2015;118;Rüti;105;Bezirk Hinwil;108;Zürcher Oberland;2;Ausland;2;Frau;1254
2017;118;Rüti;105;Bezirk Hinwil;108;Zürcher Oberland;1;Schweiz;2;Frau;4719
2011;119;Seegräben;105;Bezirk Hinwil;108;Zürcher Oberland;2;Ausland;2;Frau;97
2016;119;Seegräben;105;Bezirk Hinwil;108;Zürcher Oberland;1;Schweiz;1;Mann;602
2011;119;Seegräben;105;Bezirk Hinwil;108;Zürcher Oberland;2;Ausland;1;Mann;124
2013;119;Seegräben;105;Bezirk Hinwil;108;Zürcher Oberland;1;Schweiz;2;Frau;566
2018;119;Seegräben;105;Bezirk Hinwil;108;Zürcher Oberland;1;Schweiz;1;Mann;600
2019;119;Seegräben;105;Bezirk Hinwil;108;Zürcher Oberland;1;Schweiz;2;Frau;596
2016;119;Seegräben;105;Bezirk Hinwil;108;Zürcher Oberland;2;Ausland;1;Mann;129
2012;120;Wald;105;Bezirk Hinwil;108;Zürcher Oberland;2;Ausland;1;Mann;1261
2013;120;Wald;105;Bezirk Hinwil;108;Zürcher Oberland;2;Ausland;1;Mann;1305
2011;120;Wald;105;Bezirk Hinwil;108;Zürcher Oberland;2;Ausland;1;Mann;1246
2016;121;Wetzikon;105;Bezirk Hinwil;108;Zürcher Oberland;1;Schweiz;2;Frau;9491
2013;121;Wetzikon;105;Bezirk Hinwil;108;Zürcher Oberland;2;Ausland;2;Frau;2640
2011;121;Wetzikon;105;Bezirk Hinwil;108;Zürcher Oberland;1;Schweiz;1;Mann;8370
2015;121;Wetzikon;105;Bezirk Hinwil;108;Zürcher Oberland;2;Ausland;1;Mann;3207
2020;121;Wetzikon;105;Bezirk Hinwil;108;Zürcher Oberland;1;Schweiz;1;Mann;8988
2015;121;Wetzikon;105;Bezirk Hinwil;108;Zürcher Oberland;2;Ausland;2;Frau;2806
2017;121;Wetzikon;105;Bezirk Hinwil;108;Zürcher Oberland;2;Ausland;2;Frau;2875
2012;131;Adliswil;106;Bezirk Horgen;106;Zimmerberg;2;Ausland;2;Frau;2671
2019;131;Adliswil;106;Bezirk Horgen;106;Zimmerberg;1;Schweiz;1;Mann;5690
2011;131;Adliswil;106;Bezirk Horgen;106;Zimmerberg;1;Schweiz;2;Frau;6334
2015;131;Adliswil;106;Bezirk Horgen;106;Zimmerberg;1;Schweiz;2;Frau;6335
2020;131;Adliswil;106;Bezirk Horgen;106;Zimmerberg;2;Ausland;1;Mann;3819
2014;131;Adliswil;106;Bezirk Horgen;106;Zimmerberg;1;Schweiz;1;Mann;5828
2019;131;Adliswil;106;Bezirk Horgen;106;Zimmerberg;1;Schweiz;2;Frau;6091
2010;135;Kilchberg;106;Bezirk Horgen;106;Zimmerberg;2;Ausland;2;Frau;908
2017;135;Kilchberg;106;Bezirk Horgen;106;Zimmerberg;2;Ausland;2;Frau;1316
2011;135;Kilchberg;106;Bezirk Horgen;106;Zimmerberg;2;Ausland;1;Mann;1005
2015;135;Kilchberg;106;Bezirk Horgen;106;Zimmerberg;1;Schweiz;1;Mann;2669
2017;136;Langnau a.A.;106;Bezirk Horgen;106;Zimmerberg;2;Ausland;1;Mann;1024
2012;136;Langnau a.A.;106;Bezirk Horgen;106;Zimmerberg;1;Schweiz;2;Frau;2835
2012;136;Langnau a.A.;106;Bezirk Horgen;106;Zimmerberg;1;Schweiz;1;Mann;2616
2016;136;Langnau a.A.;106;Bezirk Horgen;106;Zimmerberg;2;Ausland;1;Mann;1001
2015;137;Oberrieden;106;Bezirk Horgen;106;Zimmerberg;2;Ausland;2;Frau;446
2011;137;Oberrieden;106;Bezirk Horgen;106;Zimmerberg;1;Schweiz;2;Frau;2199
2018;137;Oberrieden;106;Bezirk Horgen;106;Zimmerberg;2;Ausland;1;Mann;582
2010;137;Oberrieden;106;Bezirk Horgen;106;Zimmerberg;2;Ausland;2;Frau;375
2019;138;Richterswil;106;Bezirk Horgen;106;Zimmerberg;1;Schweiz;2;Frau;5708
2013;138;Richterswil;106;Bezirk Horgen;106;Zimmerberg;2;Ausland;2;Frau;1219
2019;138;Richterswil;106;Bezirk Horgen;106;Zimmerberg;2;Ausland;1;Mann;1343
2018;138;Richterswil;106;Bezirk Horgen;106;Zimmerberg;1;Schweiz;2;Frau;5686
2011;139;Rüschlikon;106;Bezirk Horgen;106;Zimmerberg;1;Schweiz;1;Mann;1846
2013;139;Rüschlikon;106;Bezirk Horgen;106;Zimmerberg;2;Ausland;1;Mann;808
2017;139;Rüschlikon;106;Bezirk Horgen;106;Zimmerberg;1;Schweiz;1;Mann;1895
2013;139;Rüschlikon;106;Bezirk Horgen;106;Zimmerberg;1;Schweiz;2;Frau;2113
2018;139;Rüschlikon;106;Bezirk Horgen;106;Zimmerberg;2;Ausland;2;Frau;999
2020;139;Rüschlikon;106;Bezirk Horgen;106;Zimmerberg;2;Ausland;1;Mann;1004
2014;139;Rüschlikon;106;Bezirk Horgen;106;Zimmerberg;1;Schweiz;2;Frau;2086
2018;141;Thalwil;106;Bezirk Horgen;106;Zimmerberg;2;Ausland;1;Mann;2656
2019;141;Thalwil;106;Bezirk Horgen;106;Zimmerberg;1;Schweiz;1;Mann;6157
2011;141;Thalwil;106;Bezirk Horgen;106;Zimmerberg;1;Schweiz;2;Frau;6752
2015;151;Erlenbach;107;Bezirk Meilen;107;Pfannenstiel;1;Schweiz;1;Mann;2094
2020;151;Erlenbach;107;Bezirk Meilen;107;Pfannenstiel;1;Schweiz;2;Frau;2212
2012;151;Erlenbach;107;Bezirk Meilen;107;Pfannenstiel;1;Schweiz;2;Frau;2258
2012;151;Erlenbach;107;Bezirk Meilen;107;Pfannenstiel;2;Ausland;2;Frau;497
2017;151;Erlenbach;107;Bezirk Meilen;107;Pfannenstiel;2;Ausland;2;Frau;655
2017;151;Erlenbach;107;Bezirk Meilen;107;Pfannenstiel;1;Schweiz;2;Frau;2226
2018;151;Erlenbach;107;Bezirk Meilen;107;Pfannenstiel;2;Ausland;1;Mann;602
2019;151;Erlenbach;107;Bezirk Meilen;107;Pfannenstiel;1;Schweiz;2;Frau;2233
2010;152;Herrliberg;107;Bezirk Meilen;107;Pfannenstiel;1;Schweiz;2;Frau;2561
2019;152;Herrliberg;107;Bezirk Meilen;107;Pfannenstiel;1;Schweiz;2;Frau;2592
2018;152;Herrliberg;107;Bezirk Meilen;107;Pfannenstiel;2;Ausland;2;Frau;718
2019;152;Herrliberg;107;Bezirk Meilen;107;Pfannenstiel;2;Ausland;1;Mann;699
2014;152;Herrliberg;107;Bezirk Meilen;107;Pfannenstiel;2;Ausland;1;Mann;637
2010;153;Hombrechtikon;107;Bezirk Meilen;107;Pfannenstiel;1;Schweiz;2;Frau;3371
2011;153;Hombrechtikon;107;Bezirk Meilen;107;Pfannenstiel;2;Ausland;2;Frau;714
2017;153;Hombrechtikon;107;Bezirk Meilen;107;Pfannenstiel;1;Schweiz;2;Frau;3555
2012;153;Hombrechtikon;107;Bezirk Meilen;107;Pfannenstiel;2;Ausland;1;Mann;805
2014;154;Küsnacht;107;Bezirk Meilen;107;Pfannenstiel;2;Ausland;2;Frau;1713
2012;154;Küsnacht;107;Bezirk Meilen;107;Pfannenstiel;2;Ausland;1;Mann;1487
2012;154;Küsnacht;107;Bezirk Meilen;107;Pfannenstiel;1;Schweiz;1;Mann;4875
2013;154;Küsnacht;107;Bezirk Meilen;107;Pfannenstiel;1;Schweiz;1;Mann;4897
2015;154;Küsnacht;107;Bezirk Meilen;107;Pfannenstiel;2;Ausland;2;Frau;1698
2019;154;Küsnacht;107;Bezirk Meilen;107;Pfannenstiel;1;Schweiz;1;Mann;5035
2020;154;Küsnacht;107;Bezirk Meilen;107;Pfannenstiel;2;Ausland;1;Mann;2005
2015;155;Männedorf;107;Bezirk Meilen;107;Pfannenstiel;2;Ausland;2;Frau;983
2012;155;Männedorf;107;Bezirk Meilen;107;Pfannenstiel;1;Schweiz;2;Frau;4454
2015;155;Männedorf;107;Bezirk Meilen;107;Pfannenstiel;1;Schweiz;2;Frau;4523
2013;156;Meilen;107;Bezirk Meilen;107;Pfannenstiel;2;Ausland;2;Frau;1380
2014;156;Meilen;107;Bezirk Meilen;107;Pfannenstiel;1;Schweiz;1;Mann;4878
2015;156;Meilen;107;Bezirk Meilen;107;Pfannenstiel;2;Ausland;2;Frau;1496
2013;156;Meilen;107;Bezirk Meilen;107;Pfannenstiel;1;Schweiz;2;Frau;5459
2010;157;Oetwil a.S.;107;Bezirk Meilen;107;Pfannenstiel;1;Schweiz;1;Mann;1533
2013;157;Oetwil a.S.;107;Bezirk Meilen;107;Pfannenstiel;2;Ausland;1;Mann;698
2015;157;Oetwil a.S.;107;Bezirk Meilen;107;Pfannenstiel;1;Schweiz;1;Mann;1607
2011;158;Stäfa;107;Bezirk Meilen;107;Pfannenstiel;1;Schweiz;2;Frau;5931
2016;158;Stäfa;107;Bezirk Meilen;107;Pfannenstiel;2;Ausland;2;Frau;1301
2010;158;Stäfa;107;Bezirk Meilen;107;Pfannenstiel;1;Schweiz;1;Mann;5520
2019;158;Stäfa;107;Bezirk Meilen;107;Pfannenstiel;1;Schweiz;2;Frau;6204
2013;158;Stäfa;107;Bezirk Meilen;107;Pfannenstiel;1;Schweiz;1;Mann;5481
2017;158;Stäfa;107;Bezirk Meilen;107;Pfannenstiel;2;Ausland;1;Mann;1377
2015;158;Stäfa;107;Bezirk Meilen;107;Pfannenstiel;1;Schweiz;2;Frau;6024
2011;159;Uetikon a.S.;107;Bezirk Meilen;107;Pfannenstiel;1;Schweiz;2;Frau;2511
2016;159;Uetikon a.S.;107;Bezirk Meilen;107;Pfannenstiel;1;Schweiz;1;Mann;2354
2018;159;Uetikon a.S.;107;Bezirk Meilen;107;Pfannenstiel;2;Ausland;2;Frau;633
2016;159;Uetikon a.S.;107;Bezirk Meilen;107;Pfannenstiel;2;Ausland;1;Mann;582
2015;159;Uetikon a.S.;107;Bezirk Meilen;107;Pfannenstiel;1;Schweiz;2;Frau;2524
2016;159;Uetikon a.S.;107;Bezirk Meilen;107;Pfannenstiel;1;Schweiz;2;Frau;2524
2010;160;Zumikon;107;Bezirk Meilen;107;Pfannenstiel;1;Schweiz;2;Frau;2117
2018;160;Zumikon;107;Bezirk Meilen;107;Pfannenstiel;1;Schweiz;1;Mann;1872
2016;160;Zumikon;107;Bezirk Meilen;107;Pfannenstiel;2;Ausland;1;Mann;636
2012;160;Zumikon;107;Bezirk Meilen;107;Pfannenstiel;2;Ausland;2;Frau;608
2017;160;Zumikon;107;Bezirk Meilen;107;Pfannenstiel;1;Schweiz;2;Frau;2084
2013;160;Zumikon;107;Bezirk Meilen;107;Pfannenstiel;2;Ausland;1;Mann;583
2018;160;Zumikon;107;Bezirk Meilen;107;Pfannenstiel;1;Schweiz;2;Frau;2121
2019;161;Zollikon;107;Bezirk Meilen;107;Pfannenstiel;2;Ausland;2;Frau;1709
2016;161;Zollikon;107;Bezirk Meilen;107;Pfannenstiel;2;Ausland;2;Frau;1541
2012;161;Zollikon;107;Bezirk Meilen;107;Pfannenstiel;2;Ausland;1;Mann;1304
2016;172;Fehraltorf;108;Bezirk Pfäffikon;108;Zürcher Oberland;2;Ausland;2;Frau;515
2020;172;Fehraltorf;108;Bezirk Pfäffikon;108;Zürcher Oberland;2;Ausland;2;Frau;553
2019;172;Fehraltorf;108;Bezirk Pfäffikon;108;Zürcher Oberland;1;Schweiz;2;Frau;2737
2015;172;Fehraltorf;108;Bezirk Pfäffikon;108;Zürcher Oberland;2;Ausland;1;Mann;596
2019;172;Fehraltorf;108;Bezirk Pfäffikon;108;Zürcher Oberland;1;Schweiz;1;Mann;2565
2020;172;Fehraltorf;108;Bezirk Pfäffikon;108;Zürcher Oberland;2;Ausland;1;Mann;656
2020;173;Hittnau;108;Bezirk Pfäffikon;108;Zürcher Oberland;2;Ausland;1;Mann;159
2016;173;Hittnau;108;Bezirk Pfäffikon;108;Zürcher Oberland;1;Schweiz;1;Mann;1627
2012;173;Hittnau;108;Bezirk Pfäffikon;108;Zürcher Oberland;1;Schweiz;1;Mann;1593
2019;173;Hittnau;108;Bezirk Pfäffikon;108;Zürcher Oberland;2;Ausland;2;Frau;119
2018;173;Hittnau;108;Bezirk Pfäffikon;108;Zürcher Oberland;2;Ausland;2;Frau;124
2010;173;Hittnau;108;Bezirk Pfäffikon;108;Zürcher Oberland;1;Schweiz;1;Mann;1591
2013;173;Hittnau;108;Bezirk Pfäffikon;108;Zürcher Oberland;2;Ausland;1;Mann;160
2020;176;Lindau;108;Bezirk Pfäffikon;109;Winterthur und Umgebung;1;Schweiz;1;Mann;2216
2015;176;Lindau;108;Bezirk Pfäffikon;109;Winterthur und Umgebung;1;Schweiz;2;Frau;2135
2015;176;Lindau;108;Bezirk Pfäffikon;109;Winterthur und Umgebung;1;Schweiz;1;Mann;2114
2014;176;Lindau;108;Bezirk Pfäffikon;109;Winterthur und Umgebung;1;Schweiz;1;Mann;2124
2011;177;Pfäffikon;108;Bezirk Pfäffikon;108;Zürcher Oberland;1;Schweiz;2;Frau;4548
2020;177;Pfäffikon;108;Bezirk Pfäffikon;108;Zürcher Oberland;2;Ausland;2;Frau;1124
2016;177;Pfäffikon;108;Bezirk Pfäffikon;108;Zürcher Oberland;2;Ausland;2;Frau;1088
2019;177;Pfäffikon;108;Bezirk Pfäffikon;108;Zürcher Oberland;1;Schweiz;1;Mann;4747
2012;178;Russikon;108;Bezirk Pfäffikon;108;Zürcher Oberland;2;Ausland;2;Frau;234
2014;180;Weisslingen;108;Bezirk Pfäffikon;109;Winterthur und Umgebung;2;Ausland;2;Frau;129
2012;180;Weisslingen;108;Bezirk Pfäffikon;109;Winterthur und Umgebung;2;Ausland;2;Frau;122
2010;180;Weisslingen;108;Bezirk Pfäffikon;109;Winterthur und Umgebung;2;Ausland;2;Frau;138
2019;180;Weisslingen;108;Bezirk Pfäffikon;109;Winterthur und Umgebung;2;Ausland;2;Frau;156
2017;180;Weisslingen;108;Bezirk Pfäffikon;109;Winterthur und Umgebung;2;Ausland;1;Mann;202
2017;180;Weisslingen;108;Bezirk Pfäffikon;109;Winterthur und Umgebung;2;Ausland;2;Frau;150
2020;181;Wila;108;Bezirk Pfäffikon;108;Zürcher Oberland;2;Ausland;2;Frau;124
2017;181;Wila;108;Bezirk Pfäffikon;108;Zürcher Oberland;2;Ausland;1;Mann;145
2010;181;Wila;108;Bezirk Pfäffikon;108;Zürcher Oberland;2;Ausland;1;Mann;117
2017;181;Wila;108;Bezirk Pfäffikon;108;Zürcher Oberland;2;Ausland;2;Frau;114
2014;181;Wila;108;Bezirk Pfäffikon;108;Zürcher Oberland;2;Ausland;2;Frau;104
2014;181;Wila;108;Bezirk Pfäffikon;108;Zürcher Oberland;1;Schweiz;1;Mann;837
2020;181;Wila;108;Bezirk Pfäffikon;108;Zürcher Oberland;1;Schweiz;1;Mann;852
2013;181;Wila;108;Bezirk Pfäffikon;108;Zürcher Oberland;2;Ausland;1;Mann;147
2011;181;Wila;108;Bezirk Pfäffikon;108;Zürcher Oberland;1;Schweiz;2;Frau;857
2014;182;Wildberg;108;Bezirk Pfäffikon;108;Zürcher Oberland;1;Schweiz;2;Frau;450
2014;182;Wildberg;108;Bezirk Pfäffikon;108;Zürcher Oberland;1;Schweiz;1;Mann;457
2020;182;Wildberg;108;Bezirk Pfäffikon;108;Zürcher Oberland;1;Schweiz;2;Frau;481
2010;182;Wildberg;108;Bezirk Pfäffikon;108;Zürcher Oberland;2;Ausland;2;Frau;37
2011;182;Wildberg;108;Bezirk Pfäffikon;108;Zürcher Oberland;2;Ausland;1;Mann;54
2011;191;Dübendorf;109;Bezirk Uster;102;Glattal;2;Ausland;1;Mann;4130
2010;191;Dübendorf;109;Bezirk Uster;102;Glattal;2;Ausland;2;Frau;3601
2014;191;Dübendorf;109;Bezirk Uster;102;Glattal;1;Schweiz;1;Mann;8461
2015;191;Dübendorf;109;Bezirk Uster;102;Glattal;2;Ausland;1;Mann;4666
2014;191;Dübendorf;109;Bezirk Uster;102;Glattal;2;Ausland;1;Mann;4509
2016;191;Dübendorf;109;Bezirk Uster;102;Glattal;1;Schweiz;1;Mann;8704
2013;191;Dübendorf;109;Bezirk Uster;102;Glattal;1;Schweiz;1;Mann;8353
2011;191;Dübendorf;109;Bezirk Uster;102;Glattal;1;Schweiz;2;Frau;9104
2019;192;Egg;109;Bezirk Uster;107;Pfannenstiel;2;Ausland;1;Mann;885
2017;192;Egg;109;Bezirk Uster;107;Pfannenstiel;2;Ausland;1;Mann;846
2020;192;Egg;109;Bezirk Uster;107;Pfannenstiel;1;Schweiz;1;Mann;3348
2016;192;Egg;109;Bezirk Uster;107;Pfannenstiel;2;Ausland;2;Frau;789
2010;192;Egg;109;Bezirk Uster;107;Pfannenstiel;2;Ausland;1;Mann;713
2010;192;Egg;109;Bezirk Uster;107;Pfannenstiel;1;Schweiz;1;Mann;3095
2010;193;Fällanden;109;Bezirk Uster;102;Glattal;2;Ausland;1;Mann;856
2012;193;Fällanden;109;Bezirk Uster;102;Glattal;1;Schweiz;2;Frau;3272
2013;193;Fällanden;109;Bezirk Uster;102;Glattal;2;Ausland;2;Frau;874
2012;194;Greifensee;109;Bezirk Uster;102;Glattal;2;Ausland;1;Mann;466
2014;194;Greifensee;109;Bezirk Uster;102;Glattal;2;Ausland;2;Frau;486
2010;194;Greifensee;109;Bezirk Uster;102;Glattal;2;Ausland;1;Mann;441
2017;194;Greifensee;109;Bezirk Uster;102;Glattal;1;Schweiz;2;Frau;2212
2018;194;Greifensee;109;Bezirk Uster;102;Glattal;2;Ausland;2;Frau;531
2015;194;Greifensee;109;Bezirk Uster;102;Glattal;1;Schweiz;1;Mann;2127
2017;194;Greifensee;109;Bezirk Uster;102;Glattal;2;Ausland;1;Mann;522
2017;195;Maur;109;Bezirk Uster;102;Glattal;1;Schweiz;2;Frau;4167
2017;195;Maur;109;Bezirk Uster;102;Glattal;2;Ausland;1;Mann;1054
2015;195;Maur;109;Bezirk Uster;102;Glattal;2;Ausland;2;Frau;940
2019;195;Maur;109;Bezirk Uster;102;Glattal;2;Ausland;1;Mann;1165
2010;196;Mönchaltorf;109;Bezirk Uster;108;Zürcher Oberland;1;Schweiz;2;Frau;1548
2019;196;Mönchaltorf;109;Bezirk Uster;108;Zürcher Oberland;1;Schweiz;2;Frau;1667
2017;196;Mönchaltorf;109;Bezirk Uster;108;Zürcher Oberland;2;Ausland;1;Mann;290
2016;196;Mönchaltorf;109;Bezirk Uster;108;Zürcher Oberland;1;Schweiz;1;Mann;1519
2018;196;Mönchaltorf;109;Bezirk Uster;108;Zürcher Oberland;1;Schweiz;1;Mann;1537
2019;196;Mönchaltorf;109;Bezirk Uster;108;Zürcher Oberland;2;Ausland;1;Mann;339
2018;197;Schwerzenbach;109;Bezirk Uster;102;Glattal;1;Schweiz;2;Frau;1926
2012;197;Schwerzenbach;109;Bezirk Uster;102;Glattal;1;Schweiz;2;Frau;1878
2018;197;Schwerzenbach;109;Bezirk Uster;102;Glattal;1;Schweiz;1;Mann;1835
2019;197;Schwerzenbach;109;Bezirk Uster;102;Glattal;1;Schweiz;2;Frau;1935
2015;197;Schwerzenbach;109;Bezirk Uster;102;Glattal;1;Schweiz;2;Frau;1884
2019;198;Uster;109;Bezirk Uster;108;Zürcher Oberland;2;Ausland;2;Frau;3832
2012;198;Uster;109;Bezirk Uster;108;Zürcher Oberland;2;Ausland;2;Frau;3361
2016;198;Uster;109;Bezirk Uster;108;Zürcher Oberland;1;Schweiz;1;Mann;12789
