GEFIS_EINHEIT,GEBIET_NAME,THEMA_NAME,SET_NAME,SUBSET_NAME,SUBSUBSET_NAME,INDIKATOR_ID,INDIKATOR_NAME,INDIKATOR_JAHR,INDIKATOR_VALUE,EINHEIT_KURZ,EINHEIT_LANG,
815700E,Dielsdorf, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],1998,3661,Fr./Einw.,Franken pro Einwohner,
815700E,Dielsdorf, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],1999,3618,Fr./Einw.,Franken pro Einwohner,
815700E,Dielsdorf, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2000,3460,Fr./Einw.,Franken pro Einwohner,
815700E,Dielsdorf, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2001,3198,Fr./Einw.,Franken pro Einwohner,
815700E,Dielsdorf, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2002,2683,Fr./Einw.,Franken pro Einwohner,
815700E,Dielsdorf, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2003,2260,Fr./Einw.,Franken pro Einwohner,
815700E,Dielsdorf, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2004,2067,Fr./Einw.,Franken pro Einwohner,
815700E,Dielsdorf, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2005,1968,Fr./Einw.,Franken pro Einwohner,
815700E,Dielsdorf, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2006,1726,Fr./Einw.,Franken pro Einwohner,
815700E,Dielsdorf, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2007,1170,Fr./Einw.,Franken pro Einwohner,
815700E,Dielsdorf, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2008,1086,Fr./Einw.,Franken pro Einwohner,
815700E,Dielsdorf, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2009,848,Fr./Einw.,Franken pro Einwohner,
815700E,Dielsdorf, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2010,764,Fr./Einw.,Franken pro Einwohner,
815700E,Dielsdorf, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2011,573,Fr./Einw.,Franken pro Einwohner,
815700E,Dielsdorf, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2012,571,Fr./Einw.,Franken pro Einwohner,
815700E,Dielsdorf, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2013,563,Fr./Einw.,Franken pro Einwohner,
815700E,Dielsdorf, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2014,1574,Fr./Einw.,Franken pro Einwohner,
815700E,Dielsdorf, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2015,2586,Fr./Einw.,Franken pro Einwohner,
815700E,Dielsdorf, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2016,2902,Fr./Einw.,Franken pro Einwohner,
815700E,Dielsdorf, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2017,2912,Fr./Einw.,Franken pro Einwohner,
815800E,Regensberg, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],1990,8724,Fr./Einw.,Franken pro Einwohner,
815800E,Regensberg, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],1991,10533,Fr./Einw.,Franken pro Einwohner,
815800E,Regensberg, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],1992,10968,Fr./Einw.,Franken pro Einwohner,
815800E,Regensberg, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],1993,11730,Fr./Einw.,Franken pro Einwohner,
815800E,Regensberg, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],1994,12230,Fr./Einw.,Franken pro Einwohner,
815800E,Regensberg, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],1995,13610,Fr./Einw.,Franken pro Einwohner,
815800E,Regensberg, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],1996,13566,Fr./Einw.,Franken pro Einwohner,
815800E,Regensberg, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],1997,13915,Fr./Einw.,Franken pro Einwohner,
815800E,Regensberg, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],1998,13254,Fr./Einw.,Franken pro Einwohner,
815800E,Regensberg, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],1999,14605,Fr./Einw.,Franken pro Einwohner,
815800E,Regensberg, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2000,14935,Fr./Einw.,Franken pro Einwohner,
815800E,Regensberg, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2001,14964,Fr./Einw.,Franken pro Einwohner,
815800E,Regensberg, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2002,14488,Fr./Einw.,Franken pro Einwohner,
815800E,Regensberg, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2003,13525,Fr./Einw.,Franken pro Einwohner,
815800E,Regensberg, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2004,13297,Fr./Einw.,Franken pro Einwohner,
815800E,Regensberg, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2005,12829,Fr./Einw.,Franken pro Einwohner,
815800E,Regensberg, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2006,11624,Fr./Einw.,Franken pro Einwohner,
815800E,Regensberg, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2007,12161,Fr./Einw.,Franken pro Einwohner,
815800E,Regensberg, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2008,12394,Fr./Einw.,Franken pro Einwohner,
815800E,Regensberg, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2009,11839,Fr./Einw.,Franken pro Einwohner,
815800E,Regensberg, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2010,11549,Fr./Einw.,Franken pro Einwohner,
815800E,Regensberg, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2011,11900,Fr./Einw.,Franken pro Einwohner,
815800E,Regensberg, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2012,12093,Fr./Einw.,Franken pro Einwohner,
815800E,Regensberg, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2013,12217,Fr./Einw.,Franken pro Einwohner,
815800E,Regensberg, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2014,12526,Fr./Einw.,Franken pro Einwohner,
815800E,Regensberg, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2015,13170,Fr./Einw.,Franken pro Einwohner,
815800E,Regensberg, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2016,13057,Fr./Einw.,Franken pro Einwohner,
815800E,Regensberg, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2017,12949,Fr./Einw.,Franken pro Einwohner,
816200E,Steinmaur, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],1990,476,Fr./Einw.,Franken pro Einwohner,
816200E,Steinmaur, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],1991,2185,Fr./Einw.,Franken pro Einwohner,
816200E,Steinmaur, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],1992,2268,Fr./Einw.,Franken pro Einwohner,
816200E,Steinmaur, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],1993,2291,Fr./Einw.,Franken pro Einwohner,
816200E,Steinmaur, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],1994,1539,Fr./Einw.,Franken pro Einwohner,
816200E,Steinmaur, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],1995,1354,Fr./Einw.,Franken pro Einwohner,
816200E,Steinmaur, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],1996,1651,Fr./Einw.,Franken pro Einwohner,
816200E,Steinmaur, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],1997,1802,Fr./Einw.,Franken pro Einwohner,
816200E,Steinmaur, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],1998,1725,Fr./Einw.,Franken pro Einwohner,
816200E,Steinmaur, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],1999,1273,Fr./Einw.,Franken pro Einwohner,
816200E,Steinmaur, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2000,1228,Fr./Einw.,Franken pro Einwohner,
816200E,Steinmaur, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2001,1290,Fr./Einw.,Franken pro Einwohner,
816200E,Steinmaur, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2002,1043,Fr./Einw.,Franken pro Einwohner,
816200E,Steinmaur, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2003,827,Fr./Einw.,Franken pro Einwohner,
816200E,Steinmaur, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2004,701,Fr./Einw.,Franken pro Einwohner,
816200E,Steinmaur, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2005,447,Fr./Einw.,Franken pro Einwohner,
816200E,Steinmaur, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2006,276,Fr./Einw.,Franken pro Einwohner,
816200E,Steinmaur, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2007,170,Fr./Einw.,Franken pro Einwohner,
816200E,Steinmaur, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2008,166,Fr./Einw.,Franken pro Einwohner,
816200E,Steinmaur, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2009,87,Fr./Einw.,Franken pro Einwohner,
816200E,Steinmaur, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2010,48,Fr./Einw.,Franken pro Einwohner,
816200E,Steinmaur, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2011,672,Fr./Einw.,Franken pro Einwohner,
816200E,Steinmaur, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2012,663,Fr./Einw.,Franken pro Einwohner,
816200E,Steinmaur, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2013,649,Fr./Einw.,Franken pro Einwohner,
816200E,Steinmaur, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2014,644,Fr./Einw.,Franken pro Einwohner,
816200E,Steinmaur, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2015,1822,Fr./Einw.,Franken pro Einwohner,
816200E,Steinmaur, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2016,1505,Fr./Einw.,Franken pro Einwohner,
816200E,Steinmaur, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2017,1496,Fr./Einw.,Franken pro Einwohner,
816400E,Bachs, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],1990,413,Fr./Einw.,Franken pro Einwohner,
816400E,Bachs, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],1991,327,Fr./Einw.,Franken pro Einwohner,
816400E,Bachs, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],1992,472,Fr./Einw.,Franken pro Einwohner,
816400E,Bachs, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],1993,1590,Fr./Einw.,Franken pro Einwohner,
816400E,Bachs, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],1994,3141,Fr./Einw.,Franken pro Einwohner,
816400E,Bachs, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],1995,5626,Fr./Einw.,Franken pro Einwohner,
816400E,Bachs, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],1996,6384,Fr./Einw.,Franken pro Einwohner,
816400E,Bachs, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],1997,7146,Fr./Einw.,Franken pro Einwohner,
816400E,Bachs, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],1998,6195,Fr./Einw.,Franken pro Einwohner,
816400E,Bachs, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],1999,6166,Fr./Einw.,Franken pro Einwohner,
816400E,Bachs, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2000,6405,Fr./Einw.,Franken pro Einwohner,
816400E,Bachs, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2001,6064,Fr./Einw.,Franken pro Einwohner,
816400E,Bachs, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2002,6084,Fr./Einw.,Franken pro Einwohner,
816400E,Bachs, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2003,6249,Fr./Einw.,Franken pro Einwohner,
816400E,Bachs, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2004,8363,Fr./Einw.,Franken pro Einwohner,
816400E,Bachs, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2005,9090,Fr./Einw.,Franken pro Einwohner,
816400E,Bachs, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2006,9098,Fr./Einw.,Franken pro Einwohner,
816400E,Bachs, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2007,8898,Fr./Einw.,Franken pro Einwohner,
816400E,Bachs, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2008,7670,Fr./Einw.,Franken pro Einwohner,
816400E,Bachs, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2009,7504,Fr./Einw.,Franken pro Einwohner,
816400E,Bachs, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2010,6762,Fr./Einw.,Franken pro Einwohner,
816400E,Bachs, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2011,6938,Fr./Einw.,Franken pro Einwohner,
816400E,Bachs, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2012,6743,Fr./Einw.,Franken pro Einwohner,
816400E,Bachs, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2013,6304,Fr./Einw.,Franken pro Einwohner,
816400E,Bachs, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2014,5536,Fr./Einw.,Franken pro Einwohner,
816400E,Bachs, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2015,5636,Fr./Einw.,Franken pro Einwohner,
816400E,Bachs, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2016,6546,Fr./Einw.,Franken pro Einwohner,
816400E,Bachs, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2017,6612,Fr./Einw.,Franken pro Einwohner,
816500E,Schöfflisdorf, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],1990,686,Fr./Einw.,Franken pro Einwohner,
816500E,Schöfflisdorf, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],1991,659,Fr./Einw.,Franken pro Einwohner,
816500E,Schöfflisdorf, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],1992,1691,Fr./Einw.,Franken pro Einwohner,
816500E,Schöfflisdorf, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],1993,5406,Fr./Einw.,Franken pro Einwohner,
816500E,Schöfflisdorf, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],1994,5910,Fr./Einw.,Franken pro Einwohner,
816500E,Schöfflisdorf, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],1995,5732,Fr./Einw.,Franken pro Einwohner,
